"BSTNUM";"MUTKOD";"VERVALLEN";"BACKUPID";"PRKODE";"PRNTOE";"GPKODE";"THEMBT";"HPEMBT";"THEHHV";"XPEHHV";"HPGALG";"THHMA1";"HPHMA1";"HPHMH1";"THHMA2";"HPHMA2";"HPHMH2";"HPMPJN";"HPGVBL";"HPGVBB";"HPGIUD";"THHULI";"PRHULI";"HPINST";"THKEXT";"PRKEXT";"SourceCode"
"0051";"0";0;"";"00073407";"200DO INH";"00073393";"0073";"000008";"0002";"000208";200.0;"0077";"000004";"01";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073415";"200DO INH EXT";"00073393";"0073";"000008";"0002";"000208";200.0;"0077";"000004";"01";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"000015";
"0051";"0";0;"";"00073423";"200DO AUTOH E";"00073393";"0073";"000008";"0002";"000208";200.0;"0077";"000030";"01";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"000015";
"0051";"0";0;"";"00073431";"";"00120359";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073458";"";"00120367";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"0000002166";"00073466";"";"00120375";"0073";"";"0002";"000233";50.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073474";"";"00120383";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073482";M 0,45ML;"00120391";"0073";"000017";"0002";"000233";0.45;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073490";FL 15ML;"00107530";"0073";"000004";"0002";"000233";15.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073504";"";"00058769";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073512";"";"00120405";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073539";"";"00103799";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073547";"";"00120421";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073555";"";"00120448";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073563";"";"00120456";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073571";"";"00120464";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073598";"";"00120472";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073601";"";"00120480";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073660";"";"00120545";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073679";"";"00120553";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073687";"";"00120561";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073695";"";"00120588";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073709";"";"00120596";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073717";"";"00120669";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073725";"";"00120618";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073733";"";"00120626";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073741";"";"00120634";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073768";"";"00120642";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073776";"";"00120650";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073784";"";"00120677";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073792";"";"00120685";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073806";"";"00120693";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073814";"";"00120707";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00073822";"";"00120715";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073830";"";"00120723";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00073849";"";"00120731";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00073857";"";"00120758";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073865";"";"00120766";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073881";"";"00120782";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073903";"";"00120790";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073911";"";"00120804";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00073938";"";"00120812";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073946";"";"00120820";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073954";"";"00120839";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073962";"";"00120847";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073970";"";"00120855";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00073997";"";"00120871";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074004";"";"00120898";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074012";CALMURID;"00101044";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"000090";N;"1011";"";
"0051";"0";0;"";"00074020";VASELINELANE;"00120901";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"000031";N;"1011";"";
"0051";"0";0;"";"00074039";VASELINELANE;"00101044";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"000031";N;"1011";"";
"0051";"0";0;"";"00074047";LANETTE I;"00120901";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"000028";N;"1011";"";
"0051";"0";0;"";"00074055";LANETTE I;"00101044";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"000028";N;"1011";"";
"0051";"0";0;"";"00074063";"";"00060321";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074098";"";"00120936";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074101";"";"00120944";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074128";"";"00120952";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";1;"";"00074136";"";"00120960";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074144";"";"00120979";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074152";VETCREME;"00120987";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"000032";N;"1011";"";
"0051";"0";0;"";"00074160";"";"00120995";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074179";"";"00121002";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074187";"";"00121010";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"0000002203";"00074195";"";"00121029";"0073";"";"0002";"000233";5.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074209";"";"00121037";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074225";SACH 5G;"00120413";"0073";"000015";"0002";"000215";5.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074233";"";"00098450";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074241";"";"00121045";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074268";"";"00121053";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074276";"";"00121061";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074284";WWSP 1ML;"00121088";"0073";"000011";"0002";"000233";1.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074292";"";"00121096";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074306";"";"00121118";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074314";"";"00121126";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074322";"";"00121134";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074330";"";"00121142";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074349";"";"00121150";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074357";"";"00121169";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074497";"";"00121290";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074500";"";"00121304";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074519";"";"00121312";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074535";"";"00121339";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074543";"";"00121347";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074551";"";"00121355";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074578";"";"00121363";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074586";"";"00121371";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074594";"";"00121398";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074608";"";"00121401";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074616";"";"00121428";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074624";"";"00121436";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074632";"";"00121444";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074640";"";"00121452";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074659";"";"00121460";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074667";"";"00121479";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074675";"";"00121487";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074683";FL 0,5ML;"00121495";"0073";"000004";"0002";"000233";0.5;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074691";FL 0,5ML;"00121509";"0073";"000004";"0002";"000233";0.5;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074705";"";"00081027";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074713";FL 20ML;"00109207";"0073";"000004";"0002";"000233";20.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074721";FL 40ML;"00109207";"0073";"000004";"0002";"000233";40.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074748";TWINB 2L;"00121517";"0073";"000021";"0002";"000233";2000.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074756";ZAK 2500ML;"00121517";"0073";"000012";"0002";"000233";2500.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074764";TWINB 2L;"00121525";"0073";"000021";"0002";"000233";2000.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074772";ZAK 2500ML;"00121525";"0073";"000012";"0002";"000233";2500.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074780";TWINB 2L;"00121533";"0073";"000021";"0002";"000233";2000.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074799";ZAK 2500ML;"00121533";"0073";"000012";"0002";"000233";2500.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074802";AMP 2ML;"00001368";"0073";"000001";"0002";"000233";2.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074810";FL 50ML;"00121541";"0073";"000004";"0002";"000233";50.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074829";FL 50ML;"00121568";"0073";"000004";"0002";"000233";50.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074837";AMP 2ML;"00121576";"0073";"000001";"0002";"000233";2.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074845";AMP 5ML;"00121584";"0073";"000001";"0002";"000233";5.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074853";AMP 2ML;"00121592";"0073";"000001";"0002";"000233";2.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074861";AMP 2ML;"00121606";"0073";"000001";"0002";"000233";2.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074888";FL 5ML;"00121614";"0073";"000004";"0002";"000233";5.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074896";PATR 2ML;"00121622";"0073";"000013";"0002";"000233";2.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074934";WWSP 5ML;"00121657";"0073";"000011";"0002";"000233";5.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074942";"";"00121665";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074950";"";"00121673";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074969";"";"00121681";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00074977";"";"00121703";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00074985";WWSP 50ML;"00087548";"0073";"000011";"0002";"000233";50.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075019";WWSP 0,5ML;"00088870";"0073";"000011";"0002";"000233";0.5;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075027";"";"00121711";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075035";"";"00010928";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075043";"";"00121738";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075051";"";"00121746";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075078";"";"00121754";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075086";"";"00121762";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075094";"";"00121770";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075108";"";"00121789";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075116";"";"00097500";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075124";"";"00121797";"0073";"";"0002";"000233";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075132";"";"00121800";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075140";WWSP 3ML;"00121819";"0073";"000011";"0002";"000233";3.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075159";PATR 3ML;"00121819";"0073";"000013";"0002";"000233";3.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075191";AMP 1ML;"00002496";"0073";"000001";"0002";"000233";1.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075221";"";"00093521";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075248";"";"00121894";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075256";"";"00121908";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075264";"";"00121916";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075272";"";"00121924";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075299";FL;"00121932";"0073";"000004";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075310";"";"00121959";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075329";FL 100ML;"00121967";"0073";"000004";"0002";"000233";100.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075337";"";"00121975";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075345";"";"00121983";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075361";"";"00122009";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075388";"";"00101370";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075396";"";"00120987";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075515";"";"00122025";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"1";1;"";"00075531";ZAK 1000ML;"00116793";"0073";"000012";"0002";"000233";1000.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075558";"";"00122033";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075566";"";"00122041";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075574";"";"00122068";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075582";"";"00122076";"0073";"";"0002";"000245";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
"0051";"0";0;"";"00075590";"";"00122084";"0073";"";"0002";"000215";0.0;"0077";"";"00";"0077";"";"00";N;0.0;0.0;N;"1010";"";N;"1011";"";
